Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.07875274992143144
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.050360908055687895
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.14685687551784143
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.16877785714285606
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.2687239285714278
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.04835285714285728
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.07314552521008297
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.03722143653038439
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.27904285714286237
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.025965011160715656
PCE_LINEAR,0.05546367597469738
PCE_EXPONENTIAL,0.06347121108015381
