Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.053520929581407486
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.05235323864951095
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.14465010699785813
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.16800299999999796
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.26564899999999825
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.057249999999998934
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.05807249999999762
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.03255834883302198
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.22376000000000346
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.03355687500000143
PCE_LINEAR,0.05604750930335243
PCE_EXPONENTIAL,0.03752701963333613
