Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.0965300991400218
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.1461864354895946
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.3214833147624316
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.3516307142857104
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.4801482142857105
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.1292871428571388
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.17167617647058409
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.12320647981485941
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.11030714285714412
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.03716529017856662
PCE_LINEAR,0.12723785327290607
PCE_EXPONENTIAL,0.05822896667305884
