Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.19356435643564257
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.2331940336890824
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.4309205920592049
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.46813499999999875
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.583329999999999
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.19968999999999873
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.27262367647058694
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.21118736873687355
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.3946000000000062
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.10607968749999874
PCE_LINEAR,0.21044076435384879
PCE_EXPONENTIAL,0.07654062984114907
