Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.09195516089678245
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.0752397809186666
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.17070558588828114
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.19451299999999874
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.2973954999999989
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.0766099999999996
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.07333585294117506
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.045928331433370786
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.30065000000000586
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.04930281250000055
PCE_LINEAR,0.07986733770778012
PCE_EXPONENTIAL,0.04553925677912918
