Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.07211651095682863
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.0698279028762421
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.17509606868374955
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.19123357142856892
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.3058660714285692
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.06945999999999845
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.08070867647058552
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.043514292448785255
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.21803571428571883
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.03663643973214325
PCE_LINEAR,0.07001830249788854
PCE_EXPONENTIAL,0.03666831642920171
