Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.10833383332332988
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.17424980071826662
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.3689141217175608
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.41077299999999506
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.5360149999999952
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.14783199999999472
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.2158824117647007
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.15745410091797746
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.18889000000000342
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.07507992187499077
PCE_EXPONENTIAL,0.07007751266941753
