Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.13651126977460254
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.1645111383486595
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.3600152996940039
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.3960219999999976
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.5145684999999978
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.15390199999999754
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.2020592058823502
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.15151046979060273
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.17566000000000326
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.07895687499999479
PCE_LINEAR,0.1958481280901093
PCE_EXPONENTIAL,0.05176133288776056
