Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.299923001539962
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.41333987605961503
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.6272739545209027
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.6770839999999931
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.7524669999999932
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.374679999999993
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.4693388235294048
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.4182553848922961
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.1923999999999976
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.2912014062499846
PCE_EXPONENTIAL,0.12603827207502452
