Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.06890000000000054
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.030351428571428175
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.11856083333333207
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.13036166666666527
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.21781749999999903
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.052870000000000285
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.04652377450980267
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.024968749999999477
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.27430000000000493
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.04287942708333406
PCE_LINEAR,0.046690803144130044
PCE_EXPONENTIAL,0.051477041407242366
