Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.16283249050027016
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.2335806732052545
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.4285623982171928
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.4706357142857132
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.5822264285714275
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.21722999999999884
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.2599686134453768
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.21190483843318736
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.23024285714286008
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.10676640624999256
PCE_LINEAR,0.22466162858786626
PCE_EXPONENTIAL,0.057832239138596496
