Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.10281528152815396
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.09890060434614724
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.21882938293829185
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.23740999999999796
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.3612499999999982
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.06081999999999874
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.1071767647058806
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.059904740474046515
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.34185000000000637
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.08236835937500397
PCE_LINEAR,0.08562291572375731
PCE_EXPONENTIAL,0.04914774644818664
