Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.11135177296453931
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.14853817209370002
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.35945681086378156
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.39969599999999866
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.5232229999999989
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.1249639999999987
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.19683870588235144
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.15039374212515713
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.17272000000000284
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.06553562499999463
PCE_LINEAR,0.1821516407630563
PCE_EXPONENTIAL,0.06737717392081481
