Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.3102760276027537
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.337188718871881
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.5562206220621999
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.6070149999999936
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.6954299999999937
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.2948199999999935
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.3951117647058757
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.3427205220521997
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.30620000000000225
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.2204710937499938
PCE_LINEAR,0.27034940127348633
PCE_EXPONENTIAL,0.2334100138625733
