Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.06795317953179443
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.06868611543258092
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.20279277792777667
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.22492249999999733
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.34196124999999755
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.07731899999999871
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.08502902941176178
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.05604843548435279
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.2600300000000055
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.025326953124998764
PCE_EXPONENTIAL,0.034400767802985135
