Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.23828676323533435
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.31844335059814477
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.5306441244535856
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.5756028571428556
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.6745403571428557
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.2886728571428554
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.3507763025210066
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.31379960572555
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.14371428571428704
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.18767165178570483
PCE_LINEAR,0.2960730910415682
PCE_EXPONENTIAL,0.06897109959632827
