Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.10389560298277174
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.06084713906133223
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.17024906431244705
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.1930292857142845
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.29937607142857037
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.072848571428571
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.0747810924369732
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.043898388617467546
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.26107857142857666
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.03437237723214306
PCE_LINEAR,0.08120711628662002
PCE_EXPONENTIAL,0.04747760697924564
