Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.2702283333333309
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.3268664285714268
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.5560666666666647
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.6011266666666646
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.6926649999999981
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.32084666666666456
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.3842781862745076
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.337603749999999
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.21745000000000428
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.24847161458332523
PCE_LINEAR,0.34138744166182394
PCE_EXPONENTIAL,0.04176064746968474
