Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.06044779104417948
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.030260823354961518
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.07442401151976814
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.08631199999999853
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.15222649999999893
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.027451999999999442
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.02930876470588097
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.01685966280674351
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.2587900000000046
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.023529375000001462
PCE_LINEAR,0.034215077753415105
PCE_EXPONENTIAL,0.030410246518732687
