Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.1295266666666644
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.15781142857142638
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.3604949999999977
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.3968849999999976
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.5233324999999978
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.13756666666666445
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.20005068627450706
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.15804999999999841
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.30475000000000574
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.0971694010416618
PCE_LINEAR,0.19161864818305624
PCE_EXPONENTIAL,0.06451537809096886
