Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.12233223322332162
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.17189361793321972
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.35769076907690545
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.40252999999999756
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.5169874999999979
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.15380999999999784
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.2156783823529385
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.16190744074407287
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.2981500000000069
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.09194375000000124
PCE_LINEAR,0.1880670042965183
PCE_EXPONENTIAL,0.07054319397705701
