Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.1368699999999962
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.14920571428571094
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.3517849999999966
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.3884883333333298
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.51463833333333
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.14814333333332966
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.19411088235293733
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.14891374999999743
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.25680000000000547
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.05946210937499778
PCE_LINEAR,0.17135414073452768
PCE_EXPONENTIAL,0.054468592964649884
