Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.5326182618261739
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.5743902961724661
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.753355335533545
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.7940299999999916
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.8347474999999915
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.5003799999999913
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.6098651470588148
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.5708933393339256
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.31434999999999763
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.5196726562499869
PCE_LINEAR,0.45208682478127377
PCE_EXPONENTIAL,0.24077412582781393
