Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.0907940794079413
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.05524623890960449
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.11734923492349095
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.1354849999999985
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.23299999999999885
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.05471999999999948
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.05417882352941035
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.03131938193819302
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.307600000000005
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.0945761718750044
PCE_LINEAR,0.0437716654934057
PCE_EXPONENTIAL,0.039495177339534976
