Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.09322090797405624
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.1484568808238115
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.29413516756663916
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.3256428571428551
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.45565428571428396
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.13426285714285516
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.16035023109243474
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.10132746207251109
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.2275357142857178
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.05168030133928447
PCE_LINEAR,0.16131005170484655
PCE_EXPONENTIAL,0.04959334169407594
