Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.06554312733921683
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.10130710551126816
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.23807784063312173
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.2606299999999968
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.3843671428571399
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.08505142857142571
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.1123298529411729
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.06956372675066184
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.2264642857142892
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.04674252232142882
PCE_LINEAR,0.0903551156298909
PCE_EXPONENTIAL,0.057099713355798186
