Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.07107999999999791
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.08963142857142574
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.23622499999999697
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.2581616666666635
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.38919499999999707
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.08286666666666372
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.11561583333332988
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.06770124999999758
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.246366666666672
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.04850950520833562
PCE_LINEAR,0.0893245496829865
PCE_EXPONENTIAL,0.05451605175259437
