Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.19000390003899903
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.2328878288782878
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.42836428364283546
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.47096099999999896
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.5815482499999991
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.21188199999999888
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.2632191470588222
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.21106711067110648
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.19674500000000283
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.10201906249999135
PCE_EXPONENTIAL,0.05582310862420041
