Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.09072890728906977
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.1079680796807934
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.2638758887588841
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.29192699999999644
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.41945524999999656
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.10350899999999685
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.13509416176470204
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.08695961959619322
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.19424000000000285
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.03937230468749692
PCE_EXPONENTIAL,0.045839790556194485
