Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.08427000000000015
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.059615714285713904
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.14899416666666576
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.16749166666666565
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.26688166666666585
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.0517133333333335
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.0760740196078418
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.03290874999999949
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.26326666666667126
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.04898671875000174
PCE_LINEAR,0.062113684825815675
PCE_EXPONENTIAL,0.06665545757091203
