Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.10273166666666445
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.14366857142856776
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.31777249999999624
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.3511716666666628
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.48171999999999626
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.1372066666666627
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.1736805882352899
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.12533374999999697
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.2064833333333383
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.05560416666666497
PCE_LINEAR,0.12347878932926286
PCE_EXPONENTIAL,0.05747897298520196
