Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.09375493754937299
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.11494786376434907
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.26810143101430717
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.29735949999999695
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.42693749999999725
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.09752399999999697
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.1376879117647025
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.09543807938079167
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.1765750000000027
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.032317851562495795
PCE_EXPONENTIAL,0.050035230536572016
