Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.09286214275714524
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.11494484396026305
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.27372352552948853
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.30863299999999905
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.43041099999999927
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.0886039999999991
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.14214552941176353
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.09784379312413725
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.28118000000000476
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.05361843750000137
PCE_LINEAR,0.12029008035777775
PCE_EXPONENTIAL,0.0626000174299484
