Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.05205351275677768
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.02678678568367342
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.11431851947087028
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.13060071428571213
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.21700857142856958
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.032774285714284764
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.041273760504199605
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.019331769092310436
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.2888000000000056
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.029277120535715673
PCE_LINEAR,0.03687959876783317
PCE_EXPONENTIAL,0.028683030294518814
