Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.0851566666666665
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.11773071428571354
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.2733741666666659
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.3045233333333323
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.425814166666666
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.09612999999999929
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.1410951470588224
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.10291624999999978
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.3155666666666713
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.04870273437499849
PCE_LINEAR,0.1208968052377634
PCE_EXPONENTIAL,0.07324835741829591
