Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.13912245364417786
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.15616604831698397
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.35150031427673156
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.3862199999999964
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.5153478571428536
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.16168142857142492
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.1875397689075592
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.1444640867403762
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.17630714285714605
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.05485066964285209
PCE_LINEAR,0.16843126938599853
PCE_EXPONENTIAL,0.046658411915124307
