Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.07593666666666574
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.07516285714285517
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.20254916666666417
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.21941999999999742
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.34513333333333085
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.06844333333333208
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.09787362745097739
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.05996499999999803
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.1739166666666688
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.060949999999999574
PCE_LINEAR,0.07784092470896828
PCE_EXPONENTIAL,0.037968225367987454
