Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.17480150396991498
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.230275394492105
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.4305363892722093
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.4690279999999946
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.5869604999999949
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.21210999999999455
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.2623695294117592
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.20838483230334948
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.1904100000000022
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.11921101562498974
PCE_LINEAR,0.1565882920376191
PCE_EXPONENTIAL,0.10010239249468426
