Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.20498354983549277
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.23517213743565493
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.4281380313803086
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.4675249999999947
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.5866729999999948
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.20802499999999444
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.26150982352940627
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.2070913209132048
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.17864500000000186
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.10436671874998793
PCE_EXPONENTIAL,0.08502888361873252
