Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.05941850333670016
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.026311412107170563
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.07569852868373529
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.09343415841584046
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.15650396039603892
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.03583564356435691
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.023579863133371303
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.015235326442107377
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.2876683168316888
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.02085295482673314
PCE_EXPONENTIAL,0.03775382559434849
