Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.054204542045420266
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.037795235095207345
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.12096995969959554
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.14139099999999843
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.22648874999999874
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.05022700000000008
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.04867910294117487
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.02321573215732059
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.281340000000006
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.032564218750002025
PCE_EXPONENTIAL,0.044479771000182015
