Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.13142314231422816
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.17904719043332568
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.35327032703269984
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.3930549999999965
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.5109224999999966
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.17445999999999637
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.20013691176470197
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.13193444344434177
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.29365000000000485
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.10576835937499973
PCE_LINEAR,0.17500198113981047
PCE_EXPONENTIAL,0.058842705384159213
