Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.04774204515909618
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.020379020991008683
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.05670936581268275
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.06306799999999894
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.11499549999999936
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.024292000000000223
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.030772235294117017
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.012860742785144087
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.2527600000000048
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.039969062500001956
PCE_LINEAR,0.023525465240951993
PCE_EXPONENTIAL,0.03337014308328194
