Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.062258622586225075
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.03365197937693555
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.11349013490134696
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.1320569999999979
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.21855849999999827
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.030035999999998796
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.03894219117646851
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.02199284492844782
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.28134500000000606
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.021792304687499753
PCE_EXPONENTIAL,0.02973862296497374
