Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.10445544554455437
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.04175774720329079
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.1168366836683649
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.12793999999999794
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.2205824999999983
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.05481999999999938
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.037464411764704046
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.025093759375937108
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.2702500000000056
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.07242695312500383
PCE_LINEAR,0.04601380407635205
PCE_EXPONENTIAL,0.025483847652328563
