Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.07867166666666728
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.07369357142857043
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.2052491666666655
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.229223333333332
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.3408258333333323
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.06743333333333296
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.09882446078431217
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.06218124999999945
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.27608333333333823
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.04019804687500042
PCE_LINEAR,0.07880516750731269
PCE_EXPONENTIAL,0.07041910961733196
