Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.23206166666666456
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.31197214285714153
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.5314133333333318
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.5704949999999984
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.6720691666666652
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.2932533333333316
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.35576161764705705
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.2992662499999993
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.19918333333333643
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.1958395833333245
PCE_LINEAR,0.2948310427529107
PCE_EXPONENTIAL,0.06983121689051525
