Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.491427171456567
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.5438556943146817
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.7353672926541434
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.7781499999999963
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.8234609999999964
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.5149699999999963
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.6017594999999963
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.5652329453410901
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.2987799999999965
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.45517312499998885
PCE_EXPONENTIAL,0.25651844403916496
