Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.09936333333333315
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.07313142857142815
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.1715408333333322
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.19080666666666538
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.29884333333333235
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.055393333333332996
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.08310200980392043
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.044101249999999516
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.2165166666666706
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.03976875000000229
PCE_LINEAR,0.0760925746231538
PCE_EXPONENTIAL,0.05222725198025914
