Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.25240024002399764
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.2843727229865786
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.5181893189318874
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.565409999999994
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.6599424999999942
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.24960999999999395
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.34445235294117016
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.2763426342634213
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.3137000000000064
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.1713218749999859
PCE_LINEAR,0.1776967881798917
PCE_EXPONENTIAL,0.09770025656917816
