Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.10877690647339264
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.1326891904507268
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.30452409948711495
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.33981534653464984
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.4663472772277193
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.11518514851484762
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.15736377402445728
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.11178340165151499
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.24705445544554855
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.04917937809405123
PCE_EXPONENTIAL,0.03712586155934565
