Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.23485730285394107
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.30994480110397654
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.5335008299833988
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.5793249999999983
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.6755954999999985
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.2820979999999983
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.3509181176470571
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.30355267894642046
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.15775000000000144
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.17518476562498947
PCE_LINEAR,0.3044988343122141
PCE_EXPONENTIAL,0.0667506921952765
