Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.22627999999999537
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.2974914285714246
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.5276941666666627
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.5784083333333292
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.6763966666666626
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.283693333333329
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.3481850490196035
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.3115874999999967
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.15286666666666796
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.16872773437498692
PCE_LINEAR,0.30127073278577204
PCE_EXPONENTIAL,0.06551710076260622
