Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.24641507169856353
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.3447406766150373
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.5549934001319954
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.602536999999998
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.6919499999999981
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.3203139999999979
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.3735844999999977
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.3436063778724414
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.1709500000000031
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.2018760156249891
PCE_LINEAR,0.3354244523948462
PCE_EXPONENTIAL,0.053197471302056196
