Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.10112297754044604
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.14767718931335286
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.3193776124477473
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.3507569999999961
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.4827864999999963
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.13288399999999595
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.17635147058823114
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.12298479030419088
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.10990000000000286
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.048147812499998166
PCE_LINEAR,0.12954514164867353
PCE_EXPONENTIAL,0.04277531698521636
