Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.11180499999999878
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.1315007142857109
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.3042158333333297
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.338561666666663
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.4652974999999965
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.122299999999997
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.16069186274509412
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.10586249999999728
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.28155000000000524
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.051731249999997876
PCE_LINEAR,0.15134501992278349
PCE_EXPONENTIAL,0.03129252385293253
